Name,Population,Population II,Male Population,Drive to Work - Solo Driver,Public Transportation,Work from Home,Zipcode
ZCTA5 73526,2385,,,904,2,34,73526
ZCTA5 73527,5284,,,1884,0,259,73527
ZCTA5 73539,185,,,39,0,1,73539
ZCTA5 73541,2714,,,1081,0,50,73541
ZCTA5 73002,906,,,336,0,15,73002
ZCTA5 73009,1308,,,485,0,10,73009
ZCTA5 73095,1911,,,756,0,25,73095
ZCTA5 73024,785,,,229,0,3,73024
ZCTA5 73042,1116,,,394,4,40,73042
ZCTA5 73065,8404,,,3594,0,279,73065
ZCTA5 73109,23144,,,6033,32,271,73109
ZCTA5 73115,21032,,,7694,36,386,73115
ZCTA5 73132,28199,,,11825,22,496,73132
ZCTA5 73149,5082,,,1516,3,25,73149
ZCTA5 73151,1861,,,814,0,78,73151
ZCTA5 73165,6720,,,2813,0,75,73165
ZCTA5 73425,40,,,0,0,0,73425
ZCTA5 73432,1141,,,315,0,22,73432
ZCTA5 73433,3002,,,1056,0,17,73433
ZCTA5 73444,118,,,33,0,6,73444
ZCTA5 73013,52254,,,21963,37,1563,73013
ZCTA5 73017,1568,,,421,0,18,73017
ZCTA5 73021,241,,,79,0,0,73021
ZCTA5 73011,326,,,127,0,24,73011
ZCTA5 73020,23966,,,9653,2,307,73020
ZCTA5 73045,11293,,,3941,0,78,73045
ZCTA5 73047,5135,,,1608,2,54,73047
ZCTA5 73056,346,,,144,0,14,73056
ZCTA5 73067,2336,,,897,0,56,73067
ZCTA5 73006,3178,,,1024,0,43,73006
ZCTA5 73007,2349,,,1050,0,121,73007
ZCTA5 73010,19735,,,7735,3,501,73010
ZCTA5 73015,3011,,,795,0,82,73015
ZCTA5 73033,484,,,158,0,2,73033
ZCTA5 73051,10399,,,2739,15,89,73051
ZCTA5 73053,757,,,260,4,8,73053
ZCTA5 73061,1659,,,578,0,46,73061
ZCTA5 73066,330,,,105,0,12,73066
ZCTA5 73086,8687,,,2973,0,123,73086
ZCTA5 73068,12458,,,4577,0,255,73068
ZCTA5 73069,24416,,,10029,15,503,73069
ZCTA5 73079,495,,,178,0,26,73079
ZCTA5 73092,973,,,345,0,3,73092
ZCTA5 73097,167,,,116,0,19,73097
ZCTA5 73116,9205,,,4564,18,440,73116
ZCTA5 73129,19764,,,5139,97,169,73129
ZCTA5 73130,20604,,,8288,11,254,73130
ZCTA5 73150,4770,,,1864,15,112,73150
ZCTA5 73173,3014,,,1342,0,74,73173
ZCTA5 73179,5299,,,2251,0,94,73179
ZCTA5 73459,1063,,,275,2,7,73459
ZCTA5 73505,48713,,,17933,294,586,73505
ZCTA5 73540,586,,,110,0,8,73540
ZCTA5 73542,4501,,,1402,0,143,73542
ZCTA5 73546,1036,,,349,0,26,73546
ZCTA5 73548,301,,,103,0,0,73548
ZCTA5 73553,71,,,20,0,0,73553
ZCTA5 73560,839,,,233,0,0,73560
ZCTA5 73562,585,,,224,0,22,73562
ZCTA5 73568,1060,,,291,0,16,73568
ZCTA5 74552,1183,,,313,0,13,74552
ZCTA5 74557,497,,,113,0,11,74557
ZCTA5 74558,410,,,77,0,5,74558
ZCTA5 74567,96,,,15,0,0,74567
ZCTA5 74633,341,,,113,2,0,74633
ZCTA5 74641,637,,,193,0,17,74641
ZCTA5 74701,25267,,,8851,39,347,74701
ZCTA5 74730,4800,,,1789,0,15,74730
ZCTA5 74570,1111,,,342,3,35,74570
ZCTA5 74472,723,,,182,0,9,74472
ZCTA5 74435,3269,,,1000,0,51,74435
ZCTA5 74436,5718,,,1660,0,187,74436
ZCTA5 74459,85,,,48,0,0,74459
ZCTA5 74521,191,,,58,0,0,74521
ZCTA5 74522,266,,,134,0,5,74522
ZCTA5 74528,194,,,73,0,0,74528
ZCTA5 74531,1039,,,193,0,63,74531
ZCTA5 74533,846,,,213,0,7,74533
ZCTA5 74536,1557,,,388,0,8,74536
ZCTA5 74546,712,,,207,0,3,74546
ZCTA5 74571,3486,,,980,4,38,74571
ZCTA5 74604,12597,,,4272,0,142,74604
ZCTA5 74652,798,,,274,0,7,74652
ZCTA5 74731,1438,,,377,0,18,74731
ZCTA5 74754,253,,,57,0,0,74754
ZCTA5 74766,1556,,,498,0,3,74766
ZCTA5 74830,241,,,78,0,3,74830
ZCTA5 74832,902,,,288,0,0,74832
ZCTA5 74836,211,,,79,0,0,74836
ZCTA5 74842,128,,,38,0,0,74842
ZCTA5 74852,1406,,,423,0,11,74852
ZCTA5 74864,5149,,,1856,0,100,74864
ZCTA5 74865,1791,,,611,0,14,74865
ZCTA5 74880,1958,,,470,12,13,74880
ZCTA5 74937,5492,,,1495,0,43,74937
ZCTA5 74450,1846,,,552,0,31,74450
ZCTA5 74452,386,,,114,0,0,74452
ZCTA5 74525,9492,,,2647,5,197,74525
ZCTA5 74457,463,,,138,0,4,74457
ZCTA5 74463,2145,,,47,0,2,74463
ZCTA5 74431,889,,,248,0,14,74431
ZCTA5 74535,101,,,21,0,0,74535
ZCTA5 74549,74,,,13,0,0,74549
ZCTA5 74554,1738,,,616,0,28,74554
ZCTA5 74555,735,,,226,0,18,74555
ZCTA5 74569,1288,,,227,0,18,74569
ZCTA5 74574,1264,,,343,0,14,74574
ZCTA5 74637,1706,,,509,0,17,74637
ZCTA5 74650,654,,,205,0,17,74650
ZCTA5 74726,2345,,,673,0,94,74726
ZCTA5 74734,1157,,,338,0,6,74734
ZCTA5 74738,686,,,199,0,5,74738
ZCTA5 74871,2483,,,991,9,10,74871
ZCTA5 74565,706,,,265,0,22,74565
ZCTA5 74576,84,,,22,0,0,74576
ZCTA5 74577,218,,,41,0,0,74577
ZCTA5 74075,24891,,,9159,367,383,74075
ZCTA5 74081,1823,,,588,0,34,74081
ZCTA5 74105,25046,,,10908,170,543,74105
ZCTA5 74110,14812,,,3815,126,131,74110
ZCTA5 74131,2708,,,1008,0,73,74131
ZCTA5 74134,16254,,,6390,23,169,74134
ZCTA5 74331,7218,,,2098,0,168,74331
ZCTA5 74349,312,,,119,0,0,74349
ZCTA5 74369,2047,,,629,0,45,74369
ZCTA5 74447,16391,,,4958,0,97,74447
ZCTA5 74720,471,,,154,0,6,74720
ZCTA5 74750,318,,,93,3,0,74750
ZCTA5 74756,707,,,222,0,2,74756
ZCTA5 74033,11999,,,5233,0,184,74033
ZCTA5 74045,352,,,110,0,13,74045
ZCTA5 74047,7317,,,2589,3,143,74047
ZCTA5 74080,2961,,,1073,0,99,74080
ZCTA5 74083,1029,,,372,0,13,74083
ZCTA5 74001,306,,,89,0,5,74001
ZCTA5 74008,28808,,,11823,33,843,74008
ZCTA5 74030,3771,,,1363,0,87,74030
ZCTA5 74032,2146,,,709,0,51,74032
ZCTA5 74034,122,,,37,0,4,74034
ZCTA5 74042,402,,,128,0,13,74042
ZCTA5 74044,7354,,,2601,0,117,74044
ZCTA5 74056,5152,,,1619,9,41,74056
ZCTA5 74061,2025,,,717,0,82,74061
ZCTA5 74062,1016,,,370,0,26,74062
ZCTA5 74108,7612,,,2714,9,61,74108
ZCTA5 74115,23347,,,6965,71,266,74115
ZCTA5 74017,28375,,,10922,0,554,74017
ZCTA5 74026,860,,,306,0,12,74026
ZCTA5 74028,1708,,,576,0,30,74028
ZCTA5 74114,16175,,,7622,20,442,74114
ZCTA5 74126,10472,,,2885,94,106,74126
ZCTA5 74132,9252,,,3959,5,181,74132
ZCTA5 74848,7911,,,1877,1,169,74848
ZCTA5 74851,10783,,,3332,7,115,74851
ZCTA5 74855,4720,,,1660,0,113,74855
ZCTA5 74085,2223,,,597,0,64,74085
ZCTA5 74103,2134,,,291,8,42,74103
ZCTA5 74119,3157,,,1448,45,116,74119
ZCTA5 74337,4913,,,1586,0,76,74337
ZCTA5 74084,526,,,184,0,8,74084
ZCTA5 74120,4988,,,2171,0,157,74120
ZCTA5 74127,15724,,,5277,76,216,74127
ZCTA5 74145,18580,,,7319,76,164,74145
ZCTA5 74350,748,,,226,0,12,74350
ZCTA5 74403,30573,,,10941,102,379,74403
ZCTA5 74421,4717,,,1546,20,93,74421
ZCTA5 74428,1307,,,350,0,3,74428
ZCTA5 74454,3294,,,1273,0,86,74454
ZCTA5 74455,3093,,,814,0,68,74455
ZCTA5 74462,7495,,,2197,0,80,74462
ZCTA5 74464,31404,,,9774,75,440,74464
ZCTA5 74002,1953,,,638,0,11,74002
ZCTA5 74012,62429,,,27544,45,1124,74012
ZCTA5 74020,7371,,,2486,5,180,74020
ZCTA5 74022,1864,,,704,0,34,74022
ZCTA5 74027,1060,,,299,0,38,74027
ZCTA5 74063,31703,,,12691,5,478,74063
ZCTA5 74073,5459,,,2153,0,104,74073
ZCTA5 74079,4248,,,1478,0,52,74079
ZCTA5 74107,19734,,,6930,101,287,74107
ZCTA5 74346,7479,,,2071,0,42,74346
ZCTA5 74128,13005,,,4424,41,126,74128
ZCTA5 74342,3089,,,813,0,21,74342
ZCTA5 74343,3067,,,1033,0,27,74343
ZCTA5 74358,245,,,98,0,0,74358
ZCTA5 74363,2879,,,1038,1,18,74363
ZCTA5 74370,3594,,,1126,5,31,74370
ZCTA5 74401,15972,,,4576,27,171,74401
ZCTA5 74429,15208,,,6026,0,289,74429
ZCTA5 74441,5855,,,1803,3,111,74441
ZCTA5 74446,462,,,156,0,4,74446
ZCTA5 74456,186,,,69,0,0,74456
ZCTA5 74467,15147,,,4603,24,116,74467
ZCTA5 74468,316,,,104,0,3,74468
ZCTA5 74501,28016,,,9269,3,247,74501
ZCTA5 74530,159,,,57,0,0,74530
ZCTA5 74534,159,,,35,0,0,74534
ZCTA5 74543,388,,,151,0,9,74543
ZCTA5 74562,917,,,313,0,2,74562
ZCTA5 74640,319,,,116,0,23,74640
ZCTA5 74728,11342,,,3568,9,68,74728
ZCTA5 74729,2925,,,899,7,64,74729
ZCTA5 74804,20867,,,7832,21,276,74804
ZCTA5 74831,722,,,243,0,12,74831
ZCTA5 74840,2003,,,670,0,27,74840
ZCTA5 74935,200,,,55,0,1,74935
ZCTA5 74936,1090,,,345,0,4,74936
ZCTA5 74949,297,,,75,0,0,74949
ZCTA5 74003,14194,,,4460,27,149,74003
ZCTA5 74015,8834,,,3869,0,71,74015
ZCTA5 74029,4971,,,1593,0,97,74029
ZCTA5 74035,4223,,,1005,0,33,74035
ZCTA5 74051,2027,,,785,0,34,74051
ZCTA5 74058,3946,,,1089,7,35,74058
ZCTA5 74059,5664,,,1952,0,117,74059
ZCTA5 74129,19467,,,7033,102,234,74129
ZCTA5 74074,32812,,,11757,63,460,74074
ZCTA5 74104,11454,,,4774,30,368,74104
ZCTA5 74130,2030,,,591,19,0,74130
ZCTA5 74136,31835,,,11703,298,990,74136
ZCTA5 74366,1548,,,387,0,5,74366
ZCTA5 74368,90,,,21,3,0,74368
ZCTA5 74438,134,,,45,0,0,74438
ZCTA5 74867,736,,,230,0,16,74867
ZCTA5 74930,2261,,,644,0,5,74930
ZCTA5 74006,27191,,,10079,0,428,74006
ZCTA5 74010,10669,,,3334,7,161,74010
ZCTA5 74014,40100,,,17131,25,729,74014
ZCTA5 74016,5697,,,1801,3,148,74016
ZCTA5 74038,2123,,,665,8,52,74038
ZCTA5 74055,45378,,,19861,0,909,74055
ZCTA5 74060,450,,,129,0,5,74060
ZCTA5 74068,14,,,6,0,0,74068
ZCTA5 74072,1803,,,713,0,37,74072
ZCTA5 74563,1963,,,628,0,13,74563
ZCTA5 74741,997,,,371,0,25,74741
ZCTA5 74745,9499,,,3094,26,36,74745
ZCTA5 74759,1454,,,403,0,22,74759
ZCTA5 74824,1445,,,424,2,22,74824
ZCTA5 74827,351,,,98,0,10,74827
ZCTA5 74839,777,,,165,0,22,74839
ZCTA5 74854,1983,,,613,0,46,74854
ZCTA5 74859,6032,,,1600,0,86,74859
ZCTA5 74872,3263,,,1042,0,8,74872
ZCTA5 74881,5282,,,1693,0,141,74881
ZCTA5 74883,2453,,,662,9,86,74883
ZCTA5 74931,1165,,,398,0,14,74931
ZCTA5 74963,474,,,105,0,6,74963
ZCTA5 74053,4539,,,1802,0,124,74053
ZCTA5 74066,33041,,,12552,55,713,74066
ZCTA5 74112,20892,,,8622,94,283,74112
ZCTA5 74117,24,,,12,0,0,74117
ZCTA5 74523,6022,,,1820,0,64,74523
ZCTA5 74547,3437,,,997,4,16,74547
ZCTA5 74553,1249,,,405,0,15,74553
ZCTA5 74940,2885,,,938,0,5,74940
ZCTA5 74945,447,,,136,2,5,74945
ZCTA5 74946,136,,,45,0,5,74946
ZCTA5 74962,4490,,,1207,0,38,74962
ZCTA5 74965,5055,,,1622,0,17,74965
ZCTA5 75230,27872,,,12432,233,1526,75230
ZCTA5 75236,19447,,,6677,150,220,75236
ZCTA5 75252,26511,,,11330,729,1228,75252
ZCTA5 75253,23894,,,7791,15,242,75253
ZCTA5 75287,54882,,,28306,488,1965,75287
ZCTA5 75409,15379,,,6221,0,589,75409
ZCTA5 75411,1278,,,452,0,50,75411
ZCTA5 75416,3103,,,958,0,121,75416
ZCTA5 75441,122,,,35,0,0,75441
ZCTA5 75446,3398,,,902,0,12,75446
ZCTA5 75447,1256,,,515,0,31,75447
ZCTA5 75462,11611,,,4512,0,100,75462
ZCTA5 75469,276,,,66,0,4,75469
ZCTA5 75473,3672,,,1280,0,82,75473
ZCTA5 75550,790,,,263,0,5,75550
ZCTA5 75479,1819,,,653,0,22,75479
ZCTA5 75486,2099,,,712,0,26,75486
ZCTA5 75496,3812,,,1354,0,49,75496
ZCTA5 75560,857,,,408,0,0,75560
ZCTA5 75574,1704,,,591,0,28,75574
ZCTA5 75631,3151,,,1142,0,36,75631
ZCTA5 75966,4619,,,1370,14,66,75966
ZCTA5 75643,2421,,,864,0,40,75643
ZCTA5 75681,2148,,,579,0,109,75681
ZCTA5 75683,3873,,,1275,0,9,75683
ZCTA5 75691,3587,,,1255,0,17,75691
ZCTA5 75785,11265,,,2833,0,91,75785
ZCTA5 75791,13305,,,5472,0,376,75791
ZCTA5 75833,3144,,,1046,0,109,75833
ZCTA5 75835,11105,,,3808,0,116,75835
ZCTA5 75861,9153,,,708,11,11,75861
ZCTA5 75925,4083,,,940,0,83,75925
ZCTA5 75936,1095,,,332,0,14,75936
ZCTA5 75943,1344,,,474,0,37,75943
ZCTA5 75788,109,,,38,0,0,75788
ZCTA5 75838,577,,,191,0,52,75838
ZCTA5 75847,1856,,,513,0,56,75847
ZCTA5 75852,4462,,,330,0,18,75852
ZCTA5 75862,10044,,,2528,47,142,75862
ZCTA5 75926,1103,,,387,0,25,75926
ZCTA5 75939,4912,,,1913,39,43,75939
ZCTA5 75946,3543,,,959,0,54,75946
ZCTA5 75968,1846,,,484,0,2,75968
ZCTA5 75077,37080,,,15902,11,1987,75077
ZCTA5 75569,3350,,,1301,0,0,75569
ZCTA5 75573,103,,,31,0,0,75573
ZCTA5 75856,98,,,29,0,10,75856
ZCTA5 75024,42876,,,19552,142,2160,75024
ZCTA5 75028,46782,,,20731,28,2313,75028
ZCTA5 75039,19297,,,10440,24,969,75039
ZCTA5 75041,32257,,,11098,234,396,75041
ZCTA5 75043,61440,,,24344,527,1180,75043
ZCTA5 75056,59211,,,28798,31,2315,75056
ZCTA5 75076,7847,,,2328,0,384,75076
ZCTA5 75062,48629,,,19298,445,665,75062
ZCTA5 75069,37834,,,14653,23,1061,75069
ZCTA5 75098,56764,,,23920,0,2074,75098
ZCTA5 75105,190,,,26,0,5,75105
ZCTA5 75141,5880,,,1230,0,69,75141
ZCTA5 75147,7052,,,2585,4,20,75147
ZCTA5 75154,39949,,,14800,112,1424,75154
ZCTA5 75158,3859,,,1253,2,164,75158
ZCTA5 75223,15128,,,5352,250,181,75223
ZCTA5 75225,21296,,,7220,0,1300,75225
ZCTA5 75229,31790,,,11810,140,1406,75229
ZCTA5 75235,19141,,,7427,548,196,75235
ZCTA5 75241,30682,,,8290,572,341,75241
ZCTA5 75244,13701,,,6581,21,778,75244
ZCTA5 75415,190,,,36,0,0,75415
ZCTA5 75421,492,,,250,0,0,75421
ZCTA5 75453,2878,,,870,0,76,75453
ZCTA5 75474,14744,,,4753,0,87,75474
ZCTA5 75477,1204,,,550,0,9,75477
ZCTA5 75572,4173,,,1396,6,7,75572
ZCTA5 75492,394,,,170,0,4,75492
ZCTA5 75561,5099,,,1954,0,70,75561
ZCTA5 75565,173,,,52,0,5,75565
ZCTA5 75605,30011,,,12160,0,497,75605
ZCTA5 75639,2821,,,933,45,0,75639
ZCTA5 75670,18056,,,5924,0,405,75670
ZCTA5 75684,7607,,,2536,0,125,75684
ZCTA5 75692,4747,,,1679,0,40,75692
ZCTA5 75708,8417,,,2820,0,214,75708
ZCTA5 75750,3483,,,1526,0,39,75750
ZCTA5 75759,46,,,8,0,0,75759
ZCTA5 75778,3172,,,736,0,16,75778
ZCTA5 75035,69802,,,27887,90,4284,75035
ZCTA5 75038,30153,,,13606,232,561,75038
ZCTA5 75051,41479,,,14429,109,531,75051
ZCTA5 75060,48664,,,17981,131,512,75060
ZCTA5 75975,3703,,,1113,0,52,75975
ZCTA5 75901,31134,,,10613,27,311,75901
ZCTA5 75928,1212,,,400,0,0,75928
ZCTA5 75948,6269,,,1537,0,35,75948
ZCTA5 75954,2698,,,993,0,43,75954
ZCTA5 75960,712,,,284,0,11,75960
ZCTA5 75102,1177,,,395,0,47,75102
ZCTA5 75082,23579,,,9884,50,1205,75082
ZCTA5 75093,47411,,,20318,99,2341,75093
ZCTA5 75103,14458,,,4743,0,263,75103
ZCTA5 75116,20044,,,7142,40,287,75116
ZCTA5 75117,3776,,,1145,0,80,75117
ZCTA5 75126,44740,,,18541,57,799,75126
ZCTA5 75132,1705,,,681,0,13,75132
ZCTA5 75137,19586,,,7755,32,266,75137
ZCTA5 75149,54979,,,20047,48,597,75149
ZCTA5 75150,62452,,,23890,308,471,75150
ZCTA5 75202,2059,,,909,22,157,75202
ZCTA5 75205,24879,,,9106,48,996,75205
ZCTA5 75214,33906,,,15274,372,1656,75214
ZCTA5 75251,2414,,,1148,0,58,75251
ZCTA5 75410,5726,,,1905,0,107,75410
ZCTA5 75435,1271,,,423,0,31,75435
ZCTA5 75437,1361,,,517,0,30,75437
ZCTA5 75167,11662,,,4861,21,352,75167
ZCTA5 75180,23711,,,6873,0,52,75180
ZCTA5 75203,17301,,,5149,580,83,75203
ZCTA5 75209,14188,,,6322,115,791,75209
ZCTA5 75215,16681,,,4716,467,365,75215
ZCTA5 75218,21576,,,10156,290,1262,75218
ZCTA5 75228,73606,,,27473,1230,799,75228
ZCTA5 75234,33737,,,14870,212,613,75234
ZCTA5 75237,20773,,,6601,721,56,75237
ZCTA5 75247,730,,,49,96,12,75247
ZCTA5 75401,18869,,,5836,0,229,75401
ZCTA5 75402,17516,,,6821,0,417,75402
ZCTA5 75407,16582,,,6619,58,386,75407
ZCTA5 75418,14376,,,3780,0,273,75418
ZCTA5 75431,2424,,,753,0,19,75431
ZCTA5 75450,141,,,43,0,0,75450
ZCTA5 75451,1135,,,405,0,0,75451
ZCTA5 75452,4312,,,1375,0,89,75452
ZCTA5 75551,10679,,,3658,0,105,75551
ZCTA5 75471,1488,,,429,0,50,75471
ZCTA5 75489,1122,,,367,0,28,75489
ZCTA5 75495,8564,,,3443,0,254,75495
ZCTA5 75562,177,,,60,0,0,75562
ZCTA5 78957,9704,,,3324,26,151,78957
ZCTA5 78962,5239,,,2084,0,61,78962
ZCTA5 78075,206,,,142,0,20,78075
ZCTA5 78117,408,,,144,0,37,78117
ZCTA5 78121,13078,,,5108,0,470,78121
ZCTA5 78155,48863,,,18797,8,814,78155
ZCTA5 78660,89830,,,38857,236,3105,78660
ZCTA5 78703,20890,,,9007,674,1735,78703
ZCTA5 78721,12492,,,4730,241,375,78721
ZCTA5 78726,13867,,,5962,0,651,78726
ZCTA5 78728,21480,,,9940,139,1102,78728
ZCTA5 78736,9047,,,3877,39,575,78736
ZCTA5 78750,30847,,,13103,104,1309,78750
ZCTA5 78753,59085,,,22498,851,1153,78753
ZCTA5 78827,1052,,,246,16,1,78827
ZCTA5 78832,3675,,,1037,10,127,78832
ZCTA5 78839,9223,,,3149,0,150,78839
ZCTA5 78861,13965,,,4407,2,179,78861
ZCTA5 78938,387,,,160,0,5,78938
ZCTA5 78943,283,,,137,0,0,78943
ZCTA5 78945,10463,,,3996,0,157,78945
ZCTA5 78963,1247,,,505,0,43,78963
ZCTA5 78002,7329,,,2073,59,63,78002
ZCTA5 80016,54651,,,23048,182,2767,80016
ZCTA5 80024,336,,,126,0,0,80024
ZCTA5 80025,365,,,61,46,0,80025
ZCTA5 80030,16607,,,6651,436,182,80030
ZCTA5 80104,30718,,,13283,0,1733,80104
ZCTA5 80136,5026,,,2050,0,91,80136
ZCTA5 80105,1123,,,401,0,64,80105
ZCTA5 80111,32864,,,12814,140,1797,80111
ZCTA5 80123,46586,,,19783,287,1955,80123
ZCTA5 80126,43801,,,17713,96,2948,80126
ZCTA5 80133,2558,,,1006,0,88,80133
ZCTA5 80736,679,,,198,0,30,80736
ZCTA5 80807,5112,,,1594,30,101,80807
ZCTA5 80819,779,,,254,0,16,80819
ZCTA5 80832,750,,,259,0,28,80832
ZCTA5 80907,28897,,,11498,233,814,80907
ZCTA5 80911,35170,,,13520,44,651,80911
ZCTA5 80926,1938,,,819,0,15,80926
ZCTA5 80303,24631,,,7781,1062,1312,80303
ZCTA5 80427,781,,,308,6,29,80427
ZCTA5 80432,187,,,81,0,13,80432
ZCTA5 80442,2323,,,646,231,155,80442
ZCTA5 80444,1232,,,551,3,53,80444
ZCTA5 80454,1347,,,561,0,86,80454
ZCTA5 80455,438,,,127,2,48,80455
ZCTA5 80456,715,,,190,0,82,80456
ZCTA5 80457,372,,,161,0,72,80457
ZCTA5 80476,178,,,75,3,4,80476
ZCTA5 80479,5,,,5,0,0,80479
ZCTA5 80482,991,,,441,41,38,80482
ZCTA5 80483,748,,,204,2,41,80483
ZCTA5 80525,54286,,,21912,381,2360,80525
ZCTA5 80487,18001,,,7068,356,1112,80487
ZCTA5 80498,7911,,,4140,1,402,80498
ZCTA5 80512,1708,,,414,28,164,80512
ZCTA5 80526,46346,,,19086,631,1742,80526
ZCTA5 80535,2613,,,869,14,65,80535
ZCTA5 80537,43637,,,17979,77,1695,80537
ZCTA5 80538,48260,,,19260,39,1855,80538
ZCTA5 80601,39816,,,15742,130,1297,80601
ZCTA5 80611,1154,,,339,0,29,80611
ZCTA5 80642,3842,,,1648,14,54,80642
ZCTA5 80652,330,,,99,0,3,80652
ZCTA5 80727,460,,,174,0,3,80727
ZCTA5 80728,1156,,,404,1,62,80728
ZCTA5 80743,1043,,,350,0,36,80743
ZCTA5 80801,120,,,50,0,11,80801
ZCTA5 80802,322,,,108,0,3,80802
ZCTA5 80809,1185,,,581,0,115,80809
ZCTA5 80812,269,,,63,0,47,80812
ZCTA5 80814,3426,,,1219,0,67,80814
ZCTA5 80822,196,,,52,0,22,80822
ZCTA5 80829,5794,,,2162,0,470,80829
ZCTA5 80830,181,,,96,0,13,80830
ZCTA5 80910,30196,,,9792,195,312,80910
ZCTA5 80005,29117,,,12356,422,1266,80005
ZCTA5 80014,39243,,,16970,570,1125,80014
ZCTA5 80019,2967,,,1349,74,70,80019
ZCTA5 80020,49657,,,21616,882,2297,80020
ZCTA5 80112,33081,,,14466,166,1695,80112
ZCTA5 80127,44851,,,18867,318,2465,80127
ZCTA5 80132,20843,,,7751,16,1378,80132
ZCTA5 80202,13756,,,4468,576,1245,80202
ZCTA5 80003,36969,,,16579,441,1043,80003
ZCTA5 80012,53032,,,18897,1605,861,80012
ZCTA5 80216,13118,,,4424,268,536,80216
ZCTA5 80222,23044,,,9206,710,733,80222
ZCTA5 80223,20650,,,7180,832,582,80223
ZCTA5 80234,28254,,,12190,591,801,80234
ZCTA5 80235,8742,,,3995,91,287,80235
ZCTA5 80239,47489,,,15537,777,311,80239
ZCTA5 80294,0,,,0,0,0,80294
ZCTA5 80435,7561,,,3705,162,345,80435
ZCTA5 80467,2145,,,895,12,57,80467
ZCTA5 80469,366,,,173,0,51,80469
ZCTA5 80510,323,,,81,0,36,80510
ZCTA5 80516,26323,,,10204,330,1486,80516
ZCTA5 80929,140,,,45,0,10,80929
ZCTA5 80215,19415,,,7656,284,660,80215
ZCTA5 80116,4014,,,1478,14,188,80116
ZCTA5 80120,31830,,,12636,647,1527,80120
ZCTA5 80205,34381,,,11857,1220,2311,80205
ZCTA5 80219,69190,,,24769,1516,1057,80219
ZCTA5 80220,35999,,,14095,1443,2075,80220
ZCTA5 80228,34109,,,15280,577,1627,80228
ZCTA5 80230,9349,,,3777,155,475,80230
ZCTA5 80236,18795,,,6626,471,400,80236
ZCTA5 80237,20982,,,9824,276,1063,80237
ZCTA5 80241,33431,,,14354,635,1405,80241
ZCTA5 80249,30625,,,12093,334,553,80249
ZCTA5 80304,27038,,,8199,896,2545,80304
ZCTA5 80260,34538,,,12482,914,597,80260
ZCTA5 80264,0,,,0,0,0,80264
ZCTA5 80293,0,,,0,0,0,80293
ZCTA5 80860,610,,,266,0,15,80860
ZCTA5 80915,21325,,,8603,72,372,80915
ZCTA5 80917,31541,,,11963,364,1149,80917
ZCTA5 80928,1390,,,411,0,49,80928
ZCTA5 80002,18266,,,8423,278,387,80002
ZCTA5 80004,37042,,,15936,428,1621,80004
ZCTA5 80022,50392,,,17922,354,1042,80022
ZCTA5 80026,29576,,,12091,637,1991,80026
ZCTA5 80033,25323,,,9723,420,885,80033
ZCTA5 80547,2221,,,658,0,120,80547
ZCTA5 80425,179,,,86,0,27,80425
ZCTA5 80466,3739,,,998,124,401,80466
ZCTA5 80524,35753,,,13481,254,1662,80524
ZCTA5 80615,7982,,,3424,0,207,80615
ZCTA5 80621,12732,,,5058,32,147,80621
ZCTA5 80623,951,,,371,0,11,80623
ZCTA5 80729,669,,,166,0,83,80729
ZCTA5 80740,112,,,21,0,18,80740
ZCTA5 80906,36199,,,13423,106,1305,80906
ZCTA5 80921,23618,,,8653,38,1102,80921
ZCTA5 80930,1995,,,739,0,65,80930
ZCTA5 80749,274,,,86,0,18,80749
ZCTA5 80754,177,,,40,0,22,80754
ZCTA5 80757,211,,,53,0,39,80757
ZCTA5 80758,3628,,,1316,0,124,80758
ZCTA5 80804,239,,,69,0,17,80804
ZCTA5 80815,731,,,263,0,53,80815
ZCTA5 80816,6245,,,2140,0,244,80816
ZCTA5 80817,30350,,,11467,48,576,80817
ZCTA5 80835,947,,,326,0,39,80835
ZCTA5 80862,44,,,12,0,3,80862
ZCTA5 80863,12670,,,4752,0,697,80863
ZCTA5 80209,25271,,,11221,468,2147,80209
ZCTA5 80212,19652,,,8642,440,1356,80212
ZCTA5 80214,26245,,,10024,979,715,80214
ZCTA5 80227,36034,,,15767,639,1359,80227
ZCTA5 80440,2681,,,1090,0,145,80440
ZCTA5 80448,55,,,38,0,0,80448
ZCTA5 80452,3091,,,1369,0,145,80452
ZCTA5 80463,186,,,73,0,13,80463
ZCTA5 80465,16062,,,7203,135,987,80465
ZCTA5 80480,1251,,,387,0,116,80480
ZCTA5 80513,12580,,,4821,61,872,80513
ZCTA5 80534,16527,,,7012,74,539,80534
ZCTA5 80536,2153,,,730,0,171,80536
ZCTA5 80550,28403,,,11737,33,1066,80550
ZCTA5 80021,33725,,,16211,792,1463,80021
ZCTA5 80031,35509,,,14732,711,1129,80031
ZCTA5 80101,492,,,146,0,0,80101
ZCTA5 80110,22523,,,9773,330,412,80110
ZCTA5 80117,2889,,,1380,0,186,80117
ZCTA5 80128,36293,,,16007,132,1601,80128
ZCTA5 80204,34098,,,9682,1182,1316,80204
ZCTA5 80401,42169,,,16105,476,2287,80401
ZCTA5 80459,2501,,,949,0,68,80459
ZCTA5 80634,58208,,,23905,79,1160,80634
ZCTA5 80501,41951,,,15819,790,1501,80501
