Name,Population,Population II,Male Population,Drive to Work - Solo Driver,Public Transportation,Work from Home,Median Income,Zipcode
ZCTA5 29640,30295.0,,,11320.0,0.0,248.0,25328.0,29640
ZCTA5 29643,2088.0,,,648.0,0.0,49.0,24506.0,29643
ZCTA5 29649,26598.0,,,9719.0,9.0,295.0,27395.0,29649
ZCTA5 29661,5885.0,,,1700.0,5.0,140.0,21331.0,29661
ZCTA5 29664,2084.0,,,671.0,0.0,10.0,18894.0,29664
ZCTA5 29666,6610.0,,,2171.0,11.0,65.0,24141.0,29666
ZCTA5 29673,29287.0,,,11708.0,0.0,514.0,28499.0,29673
ZCTA5 29676,5305.0,,,1479.0,0.0,95.0,33417.0,29676
ZCTA5 29682,3669.0,,,1468.0,0.0,101.0,25242.0,29682
ZCTA5 29687,41209.0,,,17240.0,129.0,1086.0,28492.0,29687
ZCTA5 29693,14413.0,,,4997.0,19.0,115.0,23428.0,29693
ZCTA5 29710,35157.0,,,13858.0,0.0,1063.0,32396.0,29710
ZCTA5 29714,2902.0,,,1175.0,0.0,11.0,18562.0,29714
ZCTA5 29717,1400.0,,,519.0,0.0,16.0,21528.0,29717
ZCTA5 29439,2319.0,,,1140.0,0.0,244.0,46250.0,29439
ZCTA5 29373,487.0,,,148.0,0.0,0.0,13891.0,29373
ZCTA5 29404,1981.0,,,1008.0,0.0,15.0,27348.0,29404
ZCTA5 29435,4379.0,,,1490.0,0.0,53.0,23697.0,29435
ZCTA5 29449,8265.0,,,2532.0,0.0,257.0,23721.0,29449
ZCTA5 29458,3195.0,,,1053.0,0.0,78.0,15478.0,29458
ZCTA5 29461,37133.0,,,14204.0,73.0,678.0,31056.0,29461
ZCTA5 29464,51379.0,,,22830.0,140.0,2337.0,44842.0,29464
ZCTA5 29470,4900.0,,,1537.0,0.0,164.0,29556.0,29470
ZCTA5 29474,2136.0,,,619.0,0.0,27.0,23611.0,29474
ZCTA5 29203,39518.0,,,12375.0,518.0,344.0,18574.0,29203
ZCTA5 29209,33590.0,,,13300.0,187.0,617.0,31757.0,29209
ZCTA5 29302,16958.0,,,6640.0,29.0,325.0,29487.0,29302
ZCTA5 29571,14140.0,,,3906.0,54.0,50.0,20256.0,29571
ZCTA5 29307,18121.0,,,6478.0,86.0,280.0,27800.0,29307
ZCTA5 29316,26719.0,,,10731.0,27.0,328.0,28520.0,29316
ZCTA5 29570,3402.0,,,916.0,0.0,24.0,15771.0,29570
ZCTA5 29577,31816.0,,,11511.0,76.0,513.0,23744.0,29577
ZCTA5 29580,1336.0,,,458.0,0.0,34.0,16546.0,29580
ZCTA5 29593,1669.0,,,545.0,0.0,6.0,18333.0,29593
ZCTA5 29617,28362.0,,,9649.0,34.0,314.0,22019.0,29617
ZCTA5 29621,40931.0,,,16073.0,51.0,668.0,28398.0,29621
ZCTA5 29626,12570.0,,,4658.0,1.0,117.0,24875.0,29626
ZCTA5 29631,15176.0,,,5012.0,343.0,599.0,25482.0,29631
ZCTA5 29644,21182.0,,,7642.0,0.0,364.0,29528.0,29644
ZCTA5 29658,491.0,,,156.0,1.0,2.0,22330.0,29658
ZCTA5 29690,23217.0,,,8302.0,3.0,665.0,23478.0,29690
ZCTA5 29692,4711.0,,,1564.0,11.0,24.0,22305.0,29692
ZCTA5 29696,5386.0,,,2009.0,0.0,98.0,26665.0,29696
ZCTA5 29727,1441.0,,,543.0,0.0,0.0,21657.0,29727
ZCTA5 29810,4224.0,,,1098.0,47.0,42.0,16776.0,29810
ZCTA5 29840,323.0,,,103.0,0.0,0.0,11511.0,29840
ZCTA5 29848,631.0,,,279.0,0.0,8.0,29282.0,29848
ZCTA5 29939,383.0,,,140.0,0.0,1.0,25216.0,29939
ZCTA5 29046,143.0,,,35.0,0.0,0.0,16439.0,29046
ZCTA5 29101,2889.0,,,951.0,29.0,10.0,19256.0,29101
ZCTA5 29168,3973.0,,,1555.0,0.0,11.0,17270.0,29168
ZCTA5 29940,4046.0,,,1567.0,0.0,79.0,25449.0,29940
ZCTA5 29137,1849.0,,,566.0,0.0,19.0,20190.0,29137
ZCTA5 29153,14934.0,,,5502.0,14.0,95.0,22890.0,29153
ZCTA5 29162,3046.0,,,918.0,0.0,31.0,19875.0,29162
ZCTA5 29169,24170.0,,,9431.0,45.0,376.0,27135.0,29169
ZCTA5 29202,274.0,,,114.0,0.0,0.0,49028.0,29202
ZCTA5 29148,6910.0,,,1785.0,29.0,80.0,20841.0,29148
ZCTA5 29320,1017.0,,,189.0,0.0,0.0,14470.0,29320
ZCTA5 29453,1136.0,,,336.0,0.0,11.0,20833.0,29453
ZCTA5 29581,5189.0,,,1806.0,0.0,0.0,19427.0,29581
ZCTA5 29657,15869.0,,,6065.0,26.0,175.0,24389.0,29657
ZCTA5 29569,17587.0,,,5712.0,41.0,201.0,19142.0,29569
ZCTA5 29607,40940.0,,,18113.0,182.0,765.0,32272.0,29607
ZCTA5 29741,2239.0,,,861.0,0.0,10.0,21157.0,29741
ZCTA5 29902,15826.0,,,5905.0,9.0,397.0,30000.0,29902
ZCTA5 29944,3985.0,,,1461.0,11.0,15.0,23826.0,29944
ZCTA5 29945,5232.0,,,1669.0,0.0,65.0,19626.0,29945
ZCTA5 29712,2199.0,,,721.0,0.0,88.0,30428.0,29712
ZCTA5 29520,13892.0,,,4408.0,0.0,11.0,23217.0,29520
ZCTA5 29642,32358.0,,,13306.0,0.0,648.0,34787.0,29642
ZCTA5 29667,263.0,,,93.0,0.0,0.0,23333.0,29667
ZCTA5 29689,3934.0,,,1356.0,0.0,51.0,24533.0,29689
ZCTA5 29080,2859.0,,,829.0,25.0,13.0,16006.0,29080
ZCTA5 29146,1694.0,,,456.0,0.0,42.0,21462.0,29146
ZCTA5 29045,25814.0,,,10061.0,40.0,205.0,34192.0,29045
ZCTA5 29118,17232.0,,,6491.0,38.0,139.0,30003.0,29118
ZCTA5 29372,4164.0,,,1595.0,27.0,5.0,18692.0,29372
ZCTA5 29492,13202.0,,,5492.0,0.0,809.0,51043.0,29492
ZCTA5 29020,21408.0,,,7265.0,27.0,378.0,23831.0,29020
ZCTA5 29044,5852.0,,,1673.0,10.0,86.0,19914.0,29044
ZCTA5 29036,21766.0,,,8921.0,12.0,710.0,44342.0,29036
ZCTA5 29037,614.0,,,193.0,0.0,5.0,19531.0,29037
ZCTA5 29039,3715.0,,,1466.0,0.0,60.0,23859.0,29039
ZCTA5 29040,10616.0,,,3964.0,0.0,116.0,25841.0,29040
ZCTA5 29042,5076.0,,,1396.0,41.0,76.0,15667.0,29042
ZCTA5 29208,760.0,,,69.0,17.0,40.0,13125.0,29208
ZCTA5 29126,2035.0,,,983.0,0.0,11.0,27624.0,29126
ZCTA5 29117,1056.0,,,56.0,0.0,20.0,3767.0,29117
ZCTA5 29147,0.0,,,0.0,0.0,0.0,-666666666.0,29147
ZCTA5 29225,1308.0,,,90.0,12.0,51.0,-666666666.0,29225
ZCTA5 29324,336.0,,,140.0,0.0,0.0,19306.0,29324
ZCTA5 29329,247.0,,,105.0,0.0,0.0,9875.0,29329
ZCTA5 29331,194.0,,,85.0,0.0,0.0,-666666666.0,29331
ZCTA5 29333,581.0,,,206.0,0.0,0.0,36297.0,29333
ZCTA5 29346,293.0,,,147.0,0.0,0.0,31845.0,29346
ZCTA5 29368,96.0,,,96.0,0.0,0.0,-666666666.0,29368
ZCTA5 29378,175.0,,,26.0,0.0,0.0,-666666666.0,29378
ZCTA5 29409,2666.0,,,76.0,0.0,0.0,3467.0,29409
ZCTA5 29410,22836.0,,,9814.0,53.0,469.0,34520.0,29410
ZCTA5 29424,390.0,,,20.0,6.0,6.0,3790.0,29424
ZCTA5 29588,45385.0,,,16778.0,7.0,894.0,25354.0,29588
ZCTA5 29613,1917.0,,,258.0,0.0,87.0,2499.0,29613
ZCTA5 29614,2128.0,,,312.0,0.0,141.0,4116.0,29614
ZCTA5 29634,5129.0,,,150.0,22.0,114.0,2654.0,29634
ZCTA5 29707,28866.0,,,10136.0,0.0,1384.0,38699.0,29707
ZCTA5 29733,1852.0,,,305.0,0.0,31.0,4219.0,29733
ZCTA5 29899,1120.0,,,0.0,0.0,0.0,2499.0,29899
ZCTA5 29904,712.0,,,210.0,18.0,91.0,22105.0,29904
ZCTA5 29905,3083.0,,,543.0,33.0,837.0,18250.0,29905
ZCTA5 29907,14801.0,,,5328.0,1.0,296.0,30620.0,29907
ZCTA5 29909,18829.0,,,3550.0,0.0,262.0,31448.0,29909
ZCTA5 29912,0.0,,,0.0,0.0,0.0,-666666666.0,29912
ZCTA5 29915,445.0,,,26.0,0.0,24.0,50865.0,29915
ZCTA5 29817,4420.0,,,1163.0,12.0,75.0,18721.0,29817
ZCTA5 29321,3194.0,,,1226.0,0.0,27.0,23988.0,29321
ZCTA5 29014,1763.0,,,625.0,0.0,26.0,27285.0,29014
ZCTA5 29038,2169.0,,,808.0,0.0,57.0,22767.0,29038
ZCTA5 29053,17852.0,,,6618.0,14.0,158.0,22093.0,29053
ZCTA5 29055,4037.0,,,1051.0,0.0,12.0,19761.0,29055
ZCTA5 29072,60081.0,,,23823.0,10.0,1705.0,42560.0,29072
ZCTA5 29074,112.0,,,54.0,0.0,0.0,37083.0,29074
ZCTA5 29114,1763.0,,,527.0,0.0,0.0,22731.0,29114
ZCTA5 29123,8525.0,,,2897.0,0.0,78.0,26508.0,29123
ZCTA5 29178,3211.0,,,1128.0,0.0,19.0,25088.0,29178
ZCTA5 29223,50870.0,,,21315.0,155.0,807.0,29788.0,29223
ZCTA5 29306,16085.0,,,4967.0,66.0,180.0,20911.0,29306
ZCTA5 29322,8281.0,,,3220.0,0.0,118.0,24544.0,29322
ZCTA5 29376,7842.0,,,3433.0,0.0,83.0,30934.0,29376
ZCTA5 29403,21888.0,,,7005.0,236.0,527.0,25902.0,29403
ZCTA5 29406,33984.0,,,12054.0,394.0,489.0,21635.0,29406
ZCTA5 29414,39520.0,,,19154.0,48.0,1548.0,40799.0,29414
ZCTA5 29471,1455.0,,,719.0,0.0,10.0,23828.0,29471
ZCTA5 29527,25916.0,,,9120.0,24.0,329.0,22995.0,29527
ZCTA5 29530,2325.0,,,797.0,0.0,42.0,26250.0,29530
ZCTA5 29850,200.0,,,43.0,0.0,0.0,23359.0,29850
ZCTA5 29856,2688.0,,,627.0,0.0,90.0,27074.0,29856
ZCTA5 29906,25149.0,,,9549.0,1.0,329.0,25928.0,29906
ZCTA5 29916,1537.0,,,669.0,0.0,0.0,30375.0,29916
ZCTA5 29928,16366.0,,,4917.0,0.0,896.0,39957.0,29928
ZCTA5 29929,1002.0,,,352.0,0.0,10.0,21852.0,29929
ZCTA5 29160,7833.0,,,2702.0,1.0,111.0,22277.0,29160
ZCTA5 29070,15914.0,,,6289.0,1.0,240.0,28312.0,29070
ZCTA5 29113,1211.0,,,281.0,0.0,51.0,21219.0,29113
ZCTA5 29133,919.0,,,266.0,0.0,3.0,16094.0,29133
ZCTA5 29335,5939.0,,,1492.0,0.0,56.0,21664.0,29335
ZCTA5 29164,5190.0,,,1661.0,0.0,58.0,21812.0,29164
ZCTA5 29205,24756.0,,,10468.0,149.0,692.0,31910.0,29205
ZCTA5 29301,35704.0,,,13754.0,41.0,352.0,24581.0,29301
ZCTA5 29360,20651.0,,,6729.0,14.0,105.0,23786.0,29360
ZCTA5 29431,6947.0,,,2567.0,0.0,19.0,25281.0,29431
ZCTA5 29451,4430.0,,,1424.0,0.0,192.0,50000.0,29451
ZCTA5 29493,164.0,,,38.0,0.0,4.0,20000.0,29493
ZCTA5 29505,24850.0,,,9576.0,0.0,474.0,28879.0,29505
ZCTA5 29543,582.0,,,136.0,0.0,7.0,17222.0,29543
ZCTA5 29563,2192.0,,,647.0,0.0,7.0,18848.0,29563
ZCTA5 29564,765.0,,,228.0,3.0,0.0,17132.0,29564
ZCTA5 29624,16094.0,,,4696.0,1.0,150.0,16469.0,29624
ZCTA5 29627,19301.0,,,6528.0,10.0,161.0,23598.0,29627
ZCTA5 29650,34886.0,,,14613.0,0.0,994.0,37790.0,29650
ZCTA5 29653,4682.0,,,1762.0,0.0,32.0,23668.0,29653
ZCTA5 29655,6915.0,,,2257.0,0.0,74.0,19983.0,29655
ZCTA5 29684,3915.0,,,1416.0,0.0,20.0,26791.0,29684
ZCTA5 29702,9978.0,,,3117.0,0.0,56.0,20234.0,29702
ZCTA5 29590,3288.0,,,673.0,20.0,0.0,16596.0,29590
ZCTA5 29560,13292.0,,,4695.0,16.0,137.0,20920.0,29560
ZCTA5 29567,534.0,,,169.0,0.0,5.0,21524.0,29567
ZCTA5 29574,11446.0,,,3706.0,47.0,71.0,21724.0,29574
ZCTA5 29582,16548.0,,,5624.0,18.0,509.0,29383.0,29582
ZCTA5 29625,28813.0,,,11831.0,0.0,351.0,26592.0,29625
ZCTA5 29635,1225.0,,,256.0,0.0,81.0,24674.0,29635
ZCTA5 29683,205.0,,,103.0,0.0,0.0,25750.0,29683
ZCTA5 29686,935.0,,,289.0,0.0,0.0,18059.0,29686
ZCTA5 29697,13430.0,,,4585.0,0.0,220.0,28724.0,29697
ZCTA5 29001,2029.0,,,373.0,0.0,18.0,18393.0,29001
ZCTA5 29481,1603.0,,,431.0,0.0,7.0,19328.0,29481
ZCTA5 29512,18182.0,,,4984.0,37.0,153.0,19974.0,29512
ZCTA5 29550,31952.0,,,10912.0,30.0,230.0,24923.0,29550
ZCTA5 29579,40272.0,,,15931.0,1.0,1396.0,29079.0,29579
ZCTA5 29584,2365.0,,,933.0,0.0,0.0,27543.0,29584
ZCTA5 29591,5350.0,,,1727.0,2.0,20.0,20686.0,29591
ZCTA5 29532,20775.0,,,6678.0,62.0,218.0,20831.0,29532
ZCTA5 29540,5383.0,,,1464.0,0.0,36.0,17265.0,29540
ZCTA5 29545,1444.0,,,455.0,0.0,0.0,19977.0,29545
ZCTA5 29546,2965.0,,,756.0,0.0,13.0,19600.0,29546
ZCTA5 29554,8582.0,,,2873.0,31.0,13.0,20830.0,29554
ZCTA5 29555,5824.0,,,1787.0,0.0,173.0,22361.0,29555
ZCTA5 29556,12089.0,,,3810.0,62.0,166.0,19301.0,29556
ZCTA5 29566,17603.0,,,6958.0,0.0,359.0,27287.0,29566
ZCTA5 29572,9395.0,,,3625.0,0.0,251.0,31273.0,29572
ZCTA5 29576,31037.0,,,10736.0,0.0,764.0,26997.0,29576
ZCTA5 29583,4985.0,,,1727.0,0.0,65.0,21470.0,29583
ZCTA5 29596,2170.0,,,881.0,0.0,24.0,26581.0,29596
ZCTA5 29605,37130.0,,,13188.0,150.0,529.0,27131.0,29605
ZCTA5 29609,29191.0,,,11200.0,30.0,824.0,26689.0,29609
ZCTA5 29611,30274.0,,,9238.0,143.0,206.0,19253.0,29611
ZCTA5 29628,2505.0,,,730.0,0.0,4.0,19840.0,29628
ZCTA5 29645,9643.0,,,3786.0,12.0,113.0,24146.0,29645
ZCTA5 29659,89.0,,,30.0,0.0,1.0,21250.0,29659
ZCTA5 29665,140.0,,,76.0,0.0,0.0,12083.0,29665
ZCTA5 29672,12153.0,,,3987.0,39.0,235.0,31860.0,29672
ZCTA5 29685,1704.0,,,561.0,0.0,31.0,41250.0,29685
ZCTA5 29691,11113.0,,,3497.0,0.0,71.0,21310.0,29691
ZCTA5 29704,3693.0,,,1466.0,0.0,11.0,30014.0,29704
ZCTA5 29849,518.0,,,115.0,15.0,1.0,11840.0,29849
ZCTA5 29743,861.0,,,365.0,0.0,0.0,24398.0,29743
ZCTA5 29829,11879.0,,,4284.0,14.0,85.0,28780.0,29829
ZCTA5 29847,5506.0,,,1581.0,0.0,8.0,21825.0,29847
ZCTA5 29851,7328.0,,,2558.0,0.0,62.0,23922.0,29851
ZCTA5 29910,41018.0,,,16551.0,2.0,1363.0,34474.0,29910
ZCTA5 29923,377.0,,,167.0,6.0,0.0,18214.0,29923
ZCTA5 29941,587.0,,,185.0,0.0,0.0,14792.0,29941
ZCTA5 29935,3928.0,,,1681.0,51.0,7.0,28608.0,29935
ZCTA5 29936,13666.0,,,4672.0,0.0,272.0,21751.0,29936
ZCTA5 29075,3028.0,,,1153.0,1.0,24.0,27086.0,29075
ZCTA5 29081,1317.0,,,338.0,11.0,17.0,27115.0,29081
ZCTA5 29111,1663.0,,,690.0,0.0,0.0,17473.0,29111
ZCTA5 29122,40.0,,,17.0,0.0,0.0,22500.0,29122
ZCTA5 29142,5187.0,,,1559.0,17.0,92.0,20127.0,29142
ZCTA5 29152,1827.0,,,644.0,0.0,29.0,26188.0,29152
ZCTA5 29161,11261.0,,,3540.0,36.0,167.0,23810.0,29161
ZCTA5 29166,849.0,,,242.0,0.0,5.0,25870.0,29166
ZCTA5 29170,21555.0,,,9332.0,26.0,214.0,29944.0,29170
ZCTA5 29206,19182.0,,,7837.0,105.0,502.0,46195.0,29206
ZCTA5 29229,50866.0,,,21119.0,57.0,788.0,36951.0,29229
ZCTA5 29323,12489.0,,,4964.0,6.0,169.0,24313.0,29323
ZCTA5 29330,8987.0,,,3586.0,0.0,7.0,25065.0,29330
ZCTA5 29341,20482.0,,,7433.0,1.0,90.0,26187.0,29341
ZCTA5 29351,1329.0,,,468.0,0.0,0.0,21673.0,29351
ZCTA5 29355,928.0,,,357.0,0.0,5.0,13333.0,29355
ZCTA5 29356,8459.0,,,2788.0,0.0,217.0,26769.0,29356
ZCTA5 29379,17485.0,,,5849.0,20.0,115.0,20936.0,29379
ZCTA5 29670,9297.0,,,3704.0,0.0,165.0,27895.0,29670
ZCTA5 29680,32031.0,,,14578.0,0.0,519.0,35784.0,29680
ZCTA5 29681,57959.0,,,23957.0,0.0,1942.0,37122.0,29681
ZCTA5 29709,7081.0,,,2830.0,0.0,41.0,24552.0,29709
ZCTA5 29724,39.0,,,7.0,0.0,0.0,-666666666.0,29724
ZCTA5 29730,55937.0,,,22003.0,41.0,784.0,26542.0,29730
ZCTA5 29745,30697.0,,,11532.0,17.0,576.0,27222.0,29745
ZCTA5 29812,11357.0,,,3938.0,6.0,53.0,21690.0,29812
ZCTA5 29831,4332.0,,,1475.0,0.0,31.0,22182.0,29831
ZCTA5 29842,7462.0,,,2388.0,1.0,87.0,19779.0,29842
ZCTA5 29843,1195.0,,,315.0,0.0,24.0,22235.0,29843
ZCTA5 29212,29586.0,,,12339.0,12.0,679.0,37760.0,29212
ZCTA5 29303,25089.0,,,8340.0,47.0,281.0,19759.0,29303
ZCTA5 29365,11211.0,,,4363.0,17.0,129.0,28704.0,29365
ZCTA5 29388,15721.0,,,5988.0,19.0,88.0,23789.0,29388
ZCTA5 29401,9627.0,,,2318.0,6.0,417.0,37165.0,29401
ZCTA5 29405,29677.0,,,9256.0,696.0,494.0,21924.0,29405
ZCTA5 29412,40275.0,,,19644.0,58.0,1576.0,40655.0,29412
ZCTA5 29423,1035.0,,,163.0,0.0,11.0,3519.0,29423
ZCTA5 29426,1888.0,,,534.0,0.0,31.0,18101.0,29426
ZCTA5 29003,6510.0,,,2093.0,55.0,25.0,25434.0,29003
ZCTA5 29030,1928.0,,,812.0,0.0,14.0,27534.0,29030
ZCTA5 29051,2007.0,,,199.0,0.0,0.0,28287.0,29051
ZCTA5 29054,9260.0,,,3366.0,4.0,223.0,32176.0,29054
ZCTA5 29063,39090.0,,,17152.0,10.0,1116.0,36738.0,29063
ZCTA5 29018,2971.0,,,1053.0,0.0,20.0,20346.0,29018
ZCTA5 29033,12541.0,,,5723.0,31.0,182.0,31015.0,29033
ZCTA5 29052,2111.0,,,710.0,46.0,0.0,18325.0,29052
ZCTA5 29069,4393.0,,,1322.0,0.0,98.0,20482.0,29069
ZCTA5 29079,10.0,,,0.0,0.0,0.0,-666666666.0,29079
ZCTA5 29108,20890.0,,,7150.0,9.0,182.0,22944.0,29108
ZCTA5 29138,11196.0,,,3588.0,0.0,72.0,21706.0,29138
ZCTA5 29112,3841.0,,,1190.0,0.0,103.0,20839.0,29112
ZCTA5 29127,8339.0,,,3397.0,0.0,114.0,30689.0,29127
ZCTA5 29130,5755.0,,,2106.0,0.0,47.0,26055.0,29130
ZCTA5 29150,39616.0,,,12810.0,106.0,312.0,21328.0,29150
ZCTA5 29204,18709.0,,,5898.0,369.0,337.0,22993.0,29204
ZCTA5 29006,10720.0,,,3566.0,65.0,145.0,25058.0,29006
ZCTA5 29010,12469.0,,,3561.0,0.0,106.0,19348.0,29010
ZCTA5 29031,1136.0,,,466.0,0.0,0.0,24872.0,29031
ZCTA5 29048,4825.0,,,1457.0,0.0,72.0,20893.0,29048
ZCTA5 29062,131.0,,,20.0,0.0,0.0,-666666666.0,29062
ZCTA5 29065,509.0,,,236.0,0.0,0.0,30954.0,29065
ZCTA5 29067,11093.0,,,3256.0,0.0,61.0,22360.0,29067
ZCTA5 29073,46555.0,,,19821.0,15.0,747.0,30866.0,29073
ZCTA5 29107,2737.0,,,888.0,0.0,58.0,27463.0,29107
ZCTA5 29536,16012.0,,,4096.0,0.0,292.0,18567.0,29536
ZCTA5 29544,5301.0,,,1917.0,1.0,146.0,23963.0,29544
ZCTA5 29565,7836.0,,,2100.0,0.0,164.0,17708.0,29565
ZCTA5 29575,18727.0,,,6402.0,0.0,603.0,26272.0,29575
ZCTA5 29585,15022.0,,,4662.0,12.0,824.0,34592.0,29585
ZCTA5 29630,14972.0,,,6225.0,107.0,376.0,21283.0,29630
ZCTA5 29638,3225.0,,,1112.0,32.0,7.0,22770.0,29638
ZCTA5 29646,28182.0,,,9368.0,52.0,300.0,20616.0,29646
ZCTA5 29651,47493.0,,,18562.0,55.0,956.0,27219.0,29651
ZCTA5 29654,9306.0,,,3389.0,0.0,183.0,24962.0,29654
ZCTA5 29662,15696.0,,,7027.0,20.0,320.0,34443.0,29662
ZCTA5 29669,12058.0,,,4614.0,0.0,78.0,24397.0,29669
ZCTA5 29828,689.0,,,141.0,0.0,13.0,20903.0,29828
ZCTA5 29801,28308.0,,,9450.0,0.0,372.0,21196.0,29801
ZCTA5 29816,971.0,,,280.0,0.0,12.0,18160.0,29816
ZCTA5 29826,119.0,,,51.0,0.0,0.0,18375.0,29826
ZCTA5 29469,880.0,,,348.0,0.0,15.0,36797.0,29469
ZCTA5 29479,6758.0,,,2072.0,0.0,86.0,21382.0,29479
ZCTA5 29483,81942.0,,,31210.0,261.0,1690.0,31567.0,29483
ZCTA5 29487,2999.0,,,951.0,4.0,99.0,28495.0,29487
ZCTA5 29506,20823.0,,,6693.0,68.0,243.0,19287.0,29506
ZCTA5 29511,4986.0,,,2092.0,0.0,71.0,26653.0,29511
ZCTA5 29516,1038.0,,,422.0,0.0,11.0,20077.0,29516
ZCTA5 29519,228.0,,,19.0,0.0,59.0,16667.0,29519
ZCTA5 29526,46369.0,,,16872.0,124.0,876.0,22672.0,29526
ZCTA5 30339,23373.0,,,13181.0,86.0,1227.0,54968.0,30339
ZCTA5 30401,13598.0,,,3811.0,177.0,191.0,20791.0,30401
ZCTA5 30452,1372.0,,,432.0,0.0,97.0,27525.0,30452
ZCTA5 30455,465.0,,,140.0,0.0,0.0,21959.0,30455
ZCTA5 30457,5885.0,,,1627.0,0.0,42.0,22579.0,30457
ZCTA5 30467,12070.0,,,3937.0,2.0,167.0,23144.0,30467
ZCTA5 30504,26966.0,,,9279.0,0.0,411.0,24474.0,30504
ZCTA5 30510,9042.0,,,2644.0,6.0,145.0,21154.0,30510
ZCTA5 30354,16398.0,,,4543.0,1019.0,240.0,23399.0,30354
ZCTA5 30421,3322.0,,,919.0,2.0,147.0,25838.0,30421
ZCTA5 30434,5386.0,,,1665.0,1.0,53.0,19588.0,30434
ZCTA5 30436,12092.0,,,3491.0,19.0,133.0,23405.0,30436
ZCTA5 30441,1701.0,,,547.0,0.0,40.0,21219.0,30441
ZCTA5 30448,76.0,,,13.0,0.0,0.0,41250.0,30448
ZCTA5 30456,1936.0,,,593.0,0.0,1.0,21049.0,30456
ZCTA5 30461,14366.0,,,5604.0,1.0,195.0,31576.0,30461
ZCTA5 30471,5085.0,,,1406.0,7.0,2.0,19056.0,30471
ZCTA5 30512,21080.0,,,6186.0,0.0,444.0,25453.0,30512
ZCTA5 30522,897.0,,,228.0,14.0,20.0,22131.0,30522
ZCTA5 30552,1805.0,,,512.0,0.0,59.0,26346.0,30552
ZCTA5 30530,6330.0,,,1979.0,0.0,100.0,25812.0,30530
ZCTA5 30535,7431.0,,,2565.0,14.0,57.0,25500.0,30535
ZCTA5 30548,18630.0,,,6938.0,75.0,687.0,35450.0,30548
ZCTA5 30017,24416.0,,,9348.0,46.0,948.0,40650.0,30017
ZCTA5 30025,9308.0,,,3696.0,13.0,234.0,31692.0,30025
ZCTA5 30038,39104.0,,,14152.0,845.0,739.0,31258.0,30038
ZCTA5 30052,65959.0,,,24794.0,173.0,1363.0,31475.0,30052
ZCTA5 30055,3306.0,,,1129.0,0.0,34.0,27551.0,30055
ZCTA5 30071,25218.0,,,8304.0,183.0,325.0,27176.0,30071
ZCTA5 30019,49262.0,,,19456.0,147.0,2126.0,39256.0,30019
ZCTA5 30005,40056.0,,,15136.0,114.0,2690.0,62994.0,30005
ZCTA5 30008,31982.0,,,10071.0,253.0,720.0,26790.0,30008
ZCTA5 30022,68807.0,,,28141.0,34.0,4216.0,51589.0,30022
ZCTA5 30024,77334.0,,,30943.0,553.0,3475.0,46016.0,30024
ZCTA5 30041,66531.0,,,24776.0,196.0,3819.0,46215.0,30041
ZCTA5 30066,55548.0,,,23803.0,62.0,2636.0,39656.0,30066
ZCTA5 30082,29011.0,,,13020.0,207.0,1121.0,41748.0,30082
ZCTA5 30083,58323.0,,,18111.0,2630.0,1301.0,23320.0,30083
ZCTA5 30094,34928.0,,,13291.0,181.0,388.0,31844.0,30094
ZCTA5 30113,6649.0,,,1689.0,0.0,76.0,25309.0,30113
ZCTA5 30125,23814.0,,,8555.0,38.0,436.0,23182.0,30125
ZCTA5 30145,7142.0,,,2777.0,0.0,151.0,29601.0,30145
ZCTA5 30148,861.0,,,484.0,0.0,0.0,-666666666.0,30148
ZCTA5 30152,43310.0,,,17408.0,243.0,1924.0,40286.0,30152
ZCTA5 30204,12940.0,,,3922.0,0.0,155.0,20650.0,30204
ZCTA5 30215,36441.0,,,14148.0,26.0,1432.0,39112.0,30215
ZCTA5 30217,9144.0,,,3287.0,12.0,37.0,25390.0,30217
ZCTA5 30218,1628.0,,,446.0,0.0,34.0,30522.0,30218
ZCTA5 30223,36986.0,,,11490.0,26.0,194.0,20031.0,30223
ZCTA5 30233,23245.0,,,7828.0,13.0,252.0,26321.0,30233
ZCTA5 30248,25161.0,,,8631.0,116.0,715.0,33453.0,30248
ZCTA5 30253,55176.0,,,20652.0,256.0,1763.0,33886.0,30253
ZCTA5 30256,2589.0,,,947.0,0.0,36.0,28686.0,30256
ZCTA5 30268,10434.0,,,3163.0,44.0,211.0,23400.0,30268
ZCTA5 30273,14663.0,,,6255.0,0.0,327.0,30317.0,30273
ZCTA5 30274,35347.0,,,12377.0,553.0,361.0,25535.0,30274
ZCTA5 30288,9230.0,,,3196.0,90.0,123.0,28178.0,30288
ZCTA5 30296,28671.0,,,10351.0,324.0,326.0,26667.0,30296
ZCTA5 30303,6719.0,,,723.0,250.0,231.0,10819.0,30303
ZCTA5 30501,29629.0,,,9678.0,63.0,336.0,24280.0,30501
ZCTA5 30513,11753.0,,,3405.0,0.0,229.0,24979.0,30513
ZCTA5 30519,46415.0,,,18813.0,321.0,1074.0,34533.0,30519
ZCTA5 30545,698.0,,,228.0,0.0,48.0,27981.0,30545
ZCTA5 30549,24892.0,,,9316.0,0.0,714.0,31037.0,30549
ZCTA5 30571,3545.0,,,1309.0,0.0,108.0,28058.0,30571
ZCTA5 30602,2824.0,,,223.0,152.0,37.0,2499.0,30602
ZCTA5 30828,4205.0,,,1568.0,2.0,32.0,20265.0,30828
